5050,5050,5125,5125,5125,5202,5202,5202,5202,5125,5125,5125,5202,5202,5282,5282,5282,5282,5282,5202,5202,5202,5202,5202,5202,5202,5202,5202,5282,5282,5364,5282,5364,5535,5535,5535,5535,5535,5626,5626,5626,5626,5626,5626,5626,5626,5535,5626,5626,5626,5719,5719,5815,5815,5815,5815,5815,5915,5915,5815,5815,5815,5719,5915,5915,5915,5915,6018,6018,5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373,3373,3373,3341,3341,0,0,0,0,0,0,0,0,0,0,0,0,3129,0,3101,0,3101,3101,3101,3101,3101,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,1368,1363,1363,1368,1374,1374,0,0,1321,1316,1316,1311,1311,1306,1301,1296,1296,1291,1291,1291,1287,1287,1282,1272,1268,1263,1259,1259,1259,1254,1254,1254,1249,1249,1249,1245,1240,1236,1236,1240,1240,1240,1236,1236,1236,1236,1240,1240,1240,1245,1245,1249,1249,1249,1249,1249,1249,1249,1254,1254,1254,1259,1263,0,0,0,0,0,0,0,0,0,0,0,0,1795,1786,1786,1786,1777,1777,1768,1768,1768,1768,1759,1759,1750,1750,1732,1715,1706,1706,1706,1698,1698,1698,1698,1698,1698,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,1461,1461,1461,1455,1449,1443,1443,0,1425,0,
5050,5202,5202,5202,5202,5202,5202,5282,5202,5202,5202,5202,5202,5202,5282,5282,5282,5282,5364,5282,5202,5202,5202,5202,5282,5202,5282,5282,5364,5364,5364,5364,5448,5535,5535,5535,5535,5535,5626,5626,5626,5535,5535,5626,5626,5626,5626,5626,5626,5626,5719,5719,5815,5815,5815,5815,5815,5915,5915,5915,5815,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373,3373,3373,3341,3341,0,0,0,0,0,0,0,0,0,0,0,0,3129,3129,3129,3101,3101,3101,3101,3073,3073,3073,3046,3046,0,2993,0,0,0,0,0,0,0,0,0,0,0,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,1368,1368,1368,1363,1368,1374,1374,0,1326,1321,1321,1321,1316,1311,1311,1301,1296,1296,1296,1291,1291,1291,1287,1282,1277,1272,1263,1259,1259,1259,1254,1254,1254,1254,1249,1249,1245,1245,1240,1240,1240,1240,1240,1236,1236,1236,1236,1240,1240,1240,1245,1245,1249,1249,1249,1249,1249,1249,1249,1254,1254,1254,1259,1263,0,0,0,0,0,0,0,0,0,0,0,0,1804,1795,1795,1786,1777,1777,1768,1768,1768,1768,1768,1759,1759,1759,1741,1723,1715,1706,1706,1706,1706,1698,1698,1698,1698,1698,1698,0,0,0,0,0,0,0,0,0,1443,1443,1449,1461,1461,1461,1461,1461,1455,1455,1449,1443,1437,1431,1425,0,
5125,5125,5202,5202,5282,5282,5282,5364,5364,5282,5282,5202,5202,5202,5364,5282,5364,5448,5448,5448,5448,5535,5282,5364,5448,5448,5535,5535,5448,5448,5364,5364,5448,5535,5535,5535,5535,5535,5626,5719,5626,5626,5626,5626,5626,5626,5626,5626,5626,5626,5719,5719,5815,5815,5815,5815,5815,5915,5915,5815,5815,5815,5815,5815,5915,5915,5815,5915,5915,5815,5915,5815,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373,3373,3373,3341,3309,3309,0,0,0,0,0,0,0,0,0,0,0,0,0,3101,3073,3046,3073,3073,3046,3046,3046,3019,3046,3046,3019,2967,0,0,0,0,0,0,0,0,0,1525,1525,1525,0,1525,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,0,0,0,0,1368,1374,1374,1374,1368,1368,1368,1368,1363,1331,1326,1321,1321,1321,1316,1311,1311,1306,1296,1296,1291,1291,1291,1287,1282,1277,1272,1268,1263,1259,1259,1259,1254,1254,1254,1254,1249,1249,1245,1245,1240,1240,1240,1240,1240,1236,1236,1236,1236,1236,1240,1240,1240,1245,1245,1249,1249,1254,1254,1254,1254,1254,1254,1259,1259,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,1795,1795,1786,1777,1768,1768,1768,1768,1768,1759,1759,1750,1741,1723,1715,1715,1706,1706,1706,1698,1698,1698,1698,1698,1698,1698,0,0,0,0,0,0,0,0,1449,1449,1449,1461,1461,1455,1461,1461,1455,1455,1449,1443,1443,1437,1431,1431,
5125,5125,5202,5202,5282,5282,5364,5448,5448,5448,5448,5364,5364,5282,5448,5364,5448,5448,5448,5448,5448,5535,5535,5535,5535,5535,5535,5535,5535,5448,5448,5448,5535,5626,5626,5626,5626,5719,5815,5815,5719,5719,5719,5719,5719,5626,5626,5626,5719,5626,5719,5815,5815,5815,5815,5915,5915,5915,6018,5915,5915,6124,5915,5915,5915,5915,5815,5815,5815,5815,5815,5815,5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5050,4977,5050,4977,4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373,3373,3341,3341,3309,3309,3277,3277,0,0,0,0,0,0,0,0,0,0,3101,3101,3101,3046,3073,3073,3046,3046,3019,3019,3019,3019,2993,2967,2942,2917,0,0,0,0,0,0,0,1546,1539,1546,1546,1532,1532,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,1449,1443,1449,1443,1443,0,0,0,0,0,0,0,1368,1374,1368,1374,1358,1358,1358,1358,1347,1331,1326,1326,1321,1321,1316,1316,1311,1306,1301,1296,1291,1291,1291,1287,1282,1277,1272,1268,1268,1263,1259,1259,1254,1254,1254,1249,1249,1245,1245,1240,1240,1240,1240,1240,1236,1236,1236,1232,1236,1236,1240,1236,1240,1240,1245,1245,1245,1249,1249,1254,1254,1254,1254,1259,1259,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,1777,1768,1768,1768,1759,1759,1750,1750,1750,1732,1723,1706,1706,1706,1698,1698,1698,1698,1698,1698,1698,1698,1690,0,0,0,0,0,0,1455,1443,1443,1443,1449,1449,1449,1455,1461,1461,1461,1455,1449,1449,1443,1443,1437,1437,
5050,5125,5125,5202,5364,5364,5364,5448,5448,5448,5535,5535,5448,5364,5448,5448,5448,5448,5448,5448,5448,5535,5535,5535,5535,5535,5626,5626,5535,5535,5535,5535,5626,5626,5719,5626,5719,5815,5915,5915,5815,5815,5815,5815,5719,5719,5719,5719,5815,5719,5815,5815,5815,5815,5815,5815,5915,5915,5915,5915,5915,6018,5915,5915,5915,5915,5915,5915,5915,5815,5815,5815,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4977,4977,4906,4838,4838,4977,4838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341,3341,3309,3309,3277,3246,0,0,0,0,0,0,0,0,0,0,0,3129,3101,3101,3073,3019,3046,3046,3019,3019,3019,3019,3019,3019,2993,2967,2917,0,0,0,0,0,0,1553,1546,1546,1546,1546,1532,1532,1519,1512,0,0,0,0,0,0,0,0,0,0,0,1449,1443,1437,1443,1437,1437,1437,1431,0,0,0,0,0,1368,1363,1358,1358,1358,1358,1352,1352,1342,1331,1326,1321,1321,1321,1316,1316,1311,1306,1301,1296,1296,1291,1291,1287,1277,1277,1272,1268,1263,1263,1259,1259,1254,1254,1254,1254,1249,1249,1245,1245,1240,1240,1240,1240,1240,1236,1236,1236,1236,1236,1236,1236,1236,1236,1240,1240,1240,1245,1245,1249,1249,1254,1254,1259,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,0,1768,1768,1768,1768,1759,1759,1750,1750,1741,1723,1706,1698,1706,1698,1698,1698,1690,1690,1698,1698,1698,1690,1690,1690,0,0,0,0,0,1449,1449,1449,1449,1449,1449,1455,1449,1455,1455,1455,1449,1449,1449,1443,1443,1443,1443,
5125,5125,5202,5282,5364,5364,5448,5448,5535,5535,5535,5535,5448,5535,5448,5448,5448,5448,5448,5448,5448,5535,5535,5535,5535,5535,5535,5535,5626,5535,5535,5535,5626,5719,5719,5626,5719,5815,5815,5815,5815,5719,5719,5719,5719,5719,5815,5719,5815,5815,5815,5815,5815,5815,5815,5915,5915,5915,5915,5915,6018,6018,6018,5915,5915,5915,5915,5915,5915,5815,5815,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5050,4977,4906,4906,4906,4838,4906,4838,4838,4838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373,3373,3341,3341,3309,3341,3341,0,0,0,0,0,0,0,0,0,0,0,3129,3101,3101,3073,3073,3046,3046,3019,3019,2993,3019,3019,2993,2993,2967,2967,0,0,0,0,0,1567,1560,1553,1546,1546,1539,1532,1525,1519,1512,1506,1499,1499,1499,1499,1486,0,0,0,1467,1461,1449,1443,1437,1443,1437,1437,1425,1425,1425,1419,0,0,1374,1368,1374,1363,1358,1358,1358,1352,1347,1336,1331,1326,1326,1321,1321,1316,1311,1311,1306,1301,1296,1296,1291,1291,1287,1282,1277,1277,1272,1268,1263,1259,1259,1254,1254,1254,1249,1245,1245,1240,1240,1240,1240,1240,1240,1236,1236,1236,1236,1236,1236,1236,1236,1240,1240,1240,1240,1240,1245,1245,1245,1249,1249,1254,1254,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768,1768,1768,1768,1750,1759,1759,1750,1741,1732,1723,1706,1698,1698,1698,1698,1690,1690,1690,1698,1698,1698,1690,1690,1681,0,1461,1467,1461,1449,1449,1449,1449,1449,1449,1449,1455,1455,1455,1455,1455,1449,1449,1449,1449,1449,1443,1443,
5125,5125,5202,5282,5282,5364,5448,5535,5535,5535,5535,5535,5535,5535,5535,5535,5448,5535,5535,5535,5535,5535,5535,5626,5535,5535,5535,5626,5626,5626,5535,5626,5719,5815,5815,5719,5719,5815,5915,5915,5815,5815,5815,5815,5815,5815,5815,5719,5815,5815,5815,5915,5815,5815,5815,5815,5815,5815,5915,5815,5915,6018,6018,5915,6018,6018,6018,6018,5915,5815,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4906,4838,4838,4838,4838,4838,4838,4838,4838,4838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373,3373,3373,3341,3341,3341,3341,0,0,0,0,0,0,0,0,0,0,0,3073,3073,3019,3019,3019,3019,3019,2993,2993,2993,3019,2993,2993,2993,2967,0,0,0,1581,1574,1567,1560,1553,1546,1539,1532,1532,1525,1519,1512,1506,1499,1499,1499,1492,1486,1480,1473,1473,1467,1461,1449,1443,1437,1437,1437,1437,1425,1425,1419,1413,1413,1413,1379,1379,1379,1368,1363,1363,1358,1352,1347,1342,1336,1331,1326,1321,1316,1316,1311,1306,1301,1296,1296,1291,1291,1291,1287,1282,1277,1277,1272,1268,1268,1263,1259,1254,1254,1254,1254,1249,1249,1245,1240,1240,1240,1240,1236,1236,1236,1232,1236,1236,1236,1236,1236,1236,1236,1236,1240,1236,1240,1240,1240,1240,1245,1249,1249,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768,1750,1759,1759,1732,1723,1723,1723,1706,1698,1698,1698,1698,1690,1698,1698,1698,1698,1690,1690,1681,1681,1641,1634,1634,1467,1461,1449,1449,1449,1449,1455,1449,1455,1455,1455,1455,1455,1449,1449,1449,1443,1443,1443,1443,
4977,5050,5125,5282,5364,5282,5448,5448,5535,5535,5535,5535,5535,5626,5535,5626,5535,5535,5535,5535,5535,5626,5626,5626,5626,5535,5535,5626,5626,5626,5626,5626,5719,5719,5815,5719,5719,5815,5915,6018,5915,5815,5815,5815,5815,5815,5915,5915,5915,5815,5815,5915,5815,5815,5815,5915,5915,5915,5915,5815,5915,6018,6124,6018,6124,6124,6124,6018,6018,5915,5815,0,0,0,0,0,0,0,0,0,5448,5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4906,4906,4906,4838,4838,4906,4838,4838,4838,4838,4838,0,0,0,0,0,0,0,0,0,0,0,5915,5915,0,0,0,0,0,0,0,0,0,6235,6235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373,3373,3373,3373,3341,3341,3341,3341,0,0,0,0,0,0,0,0,0,0,0,3101,3073,3019,3019,3019,3019,3019,3019,2993,2993,2993,2993,2993,2967,2967,0,0,0,1581,1574,1567,1560,1553,1546,1539,1532,1525,1525,1519,1512,1512,1499,1492,1492,1486,1480,1473,1473,1467,1467,1461,1449,1443,1437,1437,1431,1431,1425,1425,1419,1413,1402,1385,1379,1374,1374,1368,1363,1358,1358,1352,1347,1342,1331,1326,1321,1316,1316,1311,1306,1301,1301,1296,1296,1291,1291,1287,1282,1282,1277,1277,1272,1268,1268,1263,1259,1254,1254,1254,1249,1249,1245,1245,1240,1240,1240,1240,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1240,1240,1240,1240,1240,1240,1240,0,0,0,0,0,0,0,0,0,0,0,1449,1449,1449,0,0,0,1473,1473,1449,0,1449,1759,1732,1732,1706,1723,1706,1698,1698,1698,1690,1690,1681,1681,1681,1690,1690,1681,1681,1681,1673,1641,1641,1634,1467,1461,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1443,1443,1443,1443,1443,
4977,5050,5202,5364,5364,5364,5448,5448,5535,5535,5535,5535,5535,5626,5626,5626,5535,5535,5535,5535,5626,5626,5626,5626,5626,5626,5535,5626,5626,5626,5626,5626,5719,5815,5815,5815,5815,5915,6018,6124,6018,6018,6018,6018,6018,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,6018,6018,6018,6018,6018,6018,0,0,0,0,0,0,0,0,0,5364,5364,5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4906,4906,4838,4838,4838,4838,4838,4838,4838,4838,4771,4906,0,0,0,0,0,0,0,0,0,0,5915,5915,5915,0,0,0,0,0,0,6349,6349,6349,6349,6349,6592,6468,6468,6592,0,7444,7444,7287,7444,6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373,3373,3373,3373,3373,3341,3341,3341,0,0,0,0,0,0,0,0,0,0,3101,3073,3046,3019,3046,3019,3019,3019,3019,2993,2993,2993,2993,2993,2967,0,0,0,1603,1581,1574,1567,1567,1553,1546,1539,1532,1525,1525,1519,1519,1512,1506,1499,1492,1486,1480,1473,1473,1467,1467,1461,1455,1449,1443,1443,1437,1437,1431,1425,1419,1413,1402,1385,1379,1379,1379,1374,1363,1363,1358,1358,1347,1342,1336,1326,1321,1316,1316,1311,1311,1306,1301,1296,1291,1287,1287,1287,1282,1277,1277,1277,1272,1268,1268,1263,1259,1254,1254,1249,1249,1245,1245,1240,1240,1240,1240,1240,1240,1236,1236,1236,1236,1240,1240,1240,1236,1236,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1236,0,0,0,0,0,0,0,0,1443,1443,1443,1443,1443,1443,1443,1449,1449,1449,1449,1449,1449,1449,1449,1443,1706,1706,0,1706,1698,1698,0,1690,1681,1681,1673,1673,1681,0,1681,1673,1673,1649,1641,1641,1634,1641,1467,1461,1449,1455,1449,1449,1449,1449,1449,1449,1449,1449,1449,1443,1443,1443,1443,1443,1443,
5282,5282,5364,5448,5448,5448,5535,5535,5626,5626,5626,5719,5815,5815,5719,5815,5719,5535,5626,5535,5626,5626,5626,5535,5626,5626,5626,5626,5626,5626,5626,5719,5815,5815,5815,5815,5815,5915,6018,6124,6124,6124,6124,6018,6018,6018,6018,6018,5915,5915,5915,6018,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,5915,6018,6018,6018,6124,6124,6018,6124,0,0,0,0,0,0,0,0,0,5364,5364,5448,5448,5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4906,4906,4906,4838,4838,4838,4838,4838,4838,4838,4838,4906,4906,5050,4906,4906,4906,0,0,0,0,6018,5915,5915,5915,5915,5915,6235,5915,6018,6235,6235,6235,6349,6235,6349,6468,6468,6468,6468,6592,6720,6720,6720,6720,6853,6853,6853,6720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373,3373,3373,3373,3373,3341,3341,3341,0,0,0,0,0,0,0,0,0,0,3101,3073,3073,3046,3046,3046,3046,3046,3019,2993,2993,2993,2993,2993,2993,0,0,1603,1603,1589,1581,1574,1567,1560,1546,1539,1532,1525,1525,1519,1519,1519,1512,1499,1492,1486,1480,1473,1473,1473,1467,1461,1449,1443,1437,1437,1431,1431,1425,1419,1413,1407,1396,1385,1379,1379,1379,1374,1363,1358,1358,1352,1352,1336,1331,1321,1316,1311,1311,1311,1306,1301,1296,1291,1291,1282,1282,1282,1282,1277,1277,1277,1277,1272,1268,1263,1259,1254,1254,1249,1249,1249,1245,1245,1240,1240,1240,1240,1240,1240,1236,1236,1236,1240,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1240,1240,1240,1240,1236,0,0,0,0,0,1455,1443,1443,1443,1443,1443,1443,1443,1449,1449,1449,1449,1449,1449,1449,1449,1443,1449,1443,1431,1425,1431,0,0,0,0,0,1681,0,0,0,0,0,1673,1673,1649,1649,1649,1641,1467,1467,1467,1461,1455,1449,1449,1443,1449,1449,1449,1449,1449,1449,1443,1443,1443,1443,1443,1437,0,
